Student_ID,Hours_Studied,Attendance,Assignment_Score,Previous_Result,Final_Result
91434,1,48,43,Fail,Fail
95438,4,71,40,Pass,Pass
95958,4,67,88,Pass,Pass
14543,4,64,51,Fail,Pass
38337,10,43,36,Fail,Pass
79029,8,49,92,Fail,Pass
98590,4,40,41,Pass,Pass
62662,7,81,52,Fail,Pass
11878,1,99,93,Pass,Pass
25538,4,75,75,Fail,Pass
27682,10,70,71,Pass,Pass
43971,4,93,43,Fail,Pass
26753,6,83,69,Fail,Pass
33157,2,46,48,Pass,Fail
13110,9,82,79,Fail,Pass
89987,5,80,42,Fail,Pass
49644,1,61,57,Fail,Fail
69543,7,93,41,Fail,Pass
63125,9,52,54,Pass,Pass
33409,7,44,69,Pass,Pass
72635,6,85,72,Pass,Pass
75085,6,94,53,Pass,Pass
70881,8,60,98,Fail,Pass
16123,7,55,65,Fail,Pass
58731,8,64,76,Fail,Pass
63820,9,65,51,Pass,Pass
87105,1,55,78,Fail,Pass
85052,7,51,80,Fail,Pass
91089,4,51,56,Fail,Pass
32363,2,96,81,Pass,Pass
93830,4,42,48,Fail,Fail
20685,7,42,60,Fail,Pass
59712,5,59,71,Fail,Pass
12220,5,83,47,Fail,Pass
56032,3,88,62,Pass,Pass
19120,1,80,72,Pass,Pass
43757,7,49,49,Fail,Pass
55679,1,41,52,Pass,Fail
95623,7,67,39,Pass,Pass
60907,8,65,59,Pass,Pass
79060,9,54,33,Fail,Pass
27714,5,46,61,Fail,Pass
33761,3,71,87,Pass,Pass
32144,10,76,97,Pass,Pass
21694,8,43,38,Fail,Pass
54962,6,80,79,Pass,Pass
75721,5,43,52,Fail,Pass
68678,6,88,99,Fail,Pass
50884,1,51,41,Fail,Fail
91747,7,68,63,Fail,Pass
18383,8,78,36,Pass,Pass
70773,5,86,77,Pass,Pass
41370,2,91,92,Fail,Pass
41255,6,95,92,Pass,Pass
57933,3,46,89,Fail,Pass
55007,6,57,96,Pass,Pass
43003,9,69,93,Pass,Pass
43255,4,74,32,Fail,Fail
41781,1,46,62,Fail,Fail
65144,9,80,89,Fail,Pass
84462,5,79,90,Pass,Pass
70144,10,54,64,Fail,Pass
66649,8,42,76,Pass,Pass
10575,9,72,93,Fail,Pass
83771,5,59,35,Fail,Pass
47597,3,46,69,Pass,Pass
75498,5,100,59,Pass,Pass
60521,3,62,52,Pass,Pass
94776,3,48,66,Fail,Pass
82981,8,53,41,Fail,Pass
43286,8,58,42,Fail,Pass
93939,5,69,65,Pass,Pass
44509,2,45,84,Pass,Pass
22213,1,86,35,Pass,Fail
11006,10,93,92,Fail,Pass
55536,7,81,81,Pass,Pass
78352,1,92,60,Pass,Pass
93958,9,94,61,Pass,Pass
87412,1,43,76,Pass,Pass
27085,7,54,43,Pass,Pass
51187,4,90,77,Pass,Pass
91445,3,85,54,Fail,Pass
45933,9,48,53,Fail,Pass
72537,6,67,68,Pass,Pass
41870,5,73,90,Pass,Pass
16161,5,56,88,Fail,Pass
75262,7,57,92,Fail,Pass
62801,6,68,74,Pass,Pass
74527,4,80,81,Fail,Pass
78946,8,62,41,Pass,Pass
68091,8,71,57,Pass,Pass
30791,6,47,70,Fail,Pass
44953,4,85,59,Pass,Pass
61022,1,93,39,Fail,Fail
14318,2,80,60,Pass,Pass
31102,2,93,47,Pass,Pass
62107,3,91,95,Fail,Pass
67098,6,97,99,Pass,Pass
57439,3,44,66,Fail,Pass
13834,9,98,42,Pass,Pass
59275,3,85,83,Pass,Pass
96347,4,99,40,Fail,Pass
92229,9,57,69,Pass,Pass
88032,10,76,93,Fail,Pass
14445,8,94,72,Pass,Pass
63810,1,56,99,Fail,Pass
81889,6,63,58,Fail,Pass
83664,2,92,31,Fail,Fail
31522,8,80,69,Pass,Pass
47265,6,88,51,Pass,Pass
28686,10,42,87,Pass,Pass
92999,6,45,31,Fail,Fail
76486,7,63,47,Pass,Pass
10001,6,50,58,Fail,Pass
42449,1,56,93,Fail,Pass
37065,2,89,54,Fail,Pass
18949,2,56,83,Fail,Pass
17053,1,65,71,Pass,Pass
32072,7,46,51,Pass,Pass
44290,2,42,74,Pass,Pass
39306,10,67,65,Fail,Pass
95591,2,67,65,Pass,Pass
69452,3,55,42,Fail,Fail
84322,10,94,46,Pass,Pass
45710,5,48,42,Fail,Pass
11789,4,51,58,Fail,Pass
22342,10,47,43,Pass,Pass
86965,1,99,87,Fail,Pass
62346,10,98,34,Fail,Pass
66103,1,55,86,Pass,Pass
76271,2,85,72,Fail,Pass
28270,1,49,91,Pass,Pass
31265,8,42,80,Fail,Pass
84021,1,54,98,Pass,Pass
91555,1,85,89,Pass,Pass
38515,10,50,57,Pass,Pass
94756,3,47,72,Pass,Pass
44878,1,94,51,Fail,Fail
57082,9,80,66,Fail,Pass
36123,10,84,79,Pass,Pass
55922,9,70,36,Fail,Pass
66105,5,85,70,Fail,Pass
85817,4,65,43,Fail,Pass
75437,4,60,86,Fail,Pass
67664,6,64,89,Pass,Pass
45240,3,67,63,Fail,Pass
92680,9,63,95,Fail,Pass
62634,10,88,47,Pass,Pass
60252,4,48,76,Fail,Pass
83655,4,47,57,Pass,Pass
21471,5,93,39,Fail,Pass
39867,10,49,79,Pass,Pass
42323,2,54,89,Fail,Pass
69399,10,63,62,Pass,Pass
66792,1,70,65,Fail,Fail
92297,3,69,93,Pass,Pass
88965,10,82,39,Pass,Pass
19965,10,42,94,Fail,Pass
56668,9,99,80,Pass,Pass
62618,1,56,73,Fail,Fail
43702,6,46,73,Pass,Pass
95091,2,59,49,Fail,Fail
71728,8,61,84,Fail,Pass
66680,2,48,77,Fail,Pass
47532,4,84,32,Pass,Pass
28130,3,74,32,Fail,Fail
97230,6,97,35,Fail,Pass
46238,8,81,40,Fail,Pass
63289,4,46,69,Pass,Pass
36005,1,84,85,Fail,Pass
34254,2,41,65,Pass,Pass
69231,9,84,81,Pass,Pass
31325,8,50,99,Pass,Pass
28458,3,84,79,Pass,Pass
49233,7,93,52,Pass,Pass
57475,1,59,92,Fail,Pass
12642,3,52,73,Pass,Pass
56722,7,89,88,Fail,Pass
46950,1,73,98,Pass,Pass
22547,8,81,57,Pass,Pass
30566,5,89,76,Pass,Pass
59276,2,73,63,Pass,Pass
79810,1,89,34,Pass,Fail
76045,6,81,37,Fail,Pass
28483,1,86,60,Pass,Pass
33205,1,42,43,Pass,Fail
65208,5,97,62,Fail,Pass
57466,6,46,75,Pass,Pass
44728,3,85,50,Fail,Pass
52628,1,68,86,Fail,Pass
94678,6,81,33,Fail,Pass
13691,3,99,54,Fail,Pass
57932,4,60,34,Fail,Fail
19440,6,57,55,Pass,Pass
66506,9,54,59,Fail,Pass
83074,8,48,36,Pass,Pass
50999,9,55,41,Pass,Pass
69199,10,45,36,Fail,Pass
24125,9,83,52,Pass,Pass
74882,3,63,68,Fail,Pass
69419,10,40,84,Fail,Pass
53612,2,63,50,Fail,Fail
98677,3,71,78,Pass,Pass
63337,1,43,76,Pass,Pass
45590,3,71,44,Fail,Fail
45526,5,86,30,Pass,Pass
45712,10,69,39,Fail,Pass
77900,4,43,39,Pass,Pass
18693,3,52,87,Pass,Pass
32061,7,86,55,Pass,Pass
33240,8,82,65,Pass,Pass
42310,1,92,98,Pass,Pass
88314,6,66,83,Fail,Pass
46603,5,68,36,Pass,Pass
33519,3,60,83,Fail,Pass
28896,2,44,100,Pass,Pass
63434,8,98,67,Pass,Pass
37824,9,99,30,Pass,Pass
59053,4,55,69,Pass,Pass
39316,10,64,43,Fail,Pass
67646,5,54,69,Pass,Pass
74356,3,44,30,Fail,Fail
18015,1,99,89,Pass,Pass
24503,8,65,51,Pass,Pass
26542,7,47,74,Pass,Pass
35565,4,61,30,Pass,Pass
45352,5,50,79,Fail,Pass
19947,2,80,55,Pass,Pass
66422,2,81,39,Pass,Pass
45021,8,64,82,Pass,Pass
66449,8,79,66,Fail,Pass
52038,4,95,61,Fail,Pass
74576,3,87,88,Fail,Pass
73231,2,57,49,Pass,Pass
75004,4,58,47,Pass,Pass
32071,8,41,49,Fail,Pass
26320,9,86,87,Fail,Pass
40544,2,77,55,Pass,Pass
61413,2,48,43,Pass,Fail
54524,6,89,79,Pass,Pass
20293,10,93,81,Fail,Pass
85219,1,55,30,Pass,Fail
21447,8,45,82,Fail,Pass
30598,1,86,56,Pass,Pass
20211,10,60,31,Fail,Pass
56287,5,47,73,Pass,Pass
59272,5,58,86,Pass,Pass
25761,10,83,34,Pass,Pass
95909,2,97,62,Pass,Pass
89897,7,82,85,Pass,Pass
88028,10,84,45,Fail,Pass
40203,2,45,67,Pass,Pass
74706,6,81,99,Pass,Pass
59575,3,45,32,Pass,Fail
93900,2,57,92,Pass,Pass
10590,9,40,40,Fail,Pass
39922,5,54,44,Fail,Pass
20983,6,94,58,Pass,Pass
60167,4,80,48,Pass,Pass
65986,9,78,70,Pass,Pass
41360,8,63,30,Fail,Pass
60409,3,97,35,Pass,Pass
97331,5,83,78,Fail,Pass
97308,10,92,31,Pass,Pass
39309,6,92,83,Pass,Pass
72724,2,77,88,Fail,Pass
33125,7,79,38,Fail,Pass
57857,3,59,42,Fail,Fail
77189,1,45,39,Pass,Fail
64869,7,68,100,Pass,Pass
85362,1,82,99,Pass,Pass
43467,4,94,80,Pass,Pass
83583,7,91,60,Pass,Pass
92335,5,56,43,Pass,Pass
51092,10,59,64,Pass,Pass
77979,6,61,70,Pass,Pass
30660,6,84,67,Pass,Pass
34685,9,76,51,Fail,Pass
36277,1,56,75,Fail,Fail
91492,9,51,82,Pass,Pass
82159,10,51,86,Fail,Pass
36025,10,71,81,Fail,Pass
80443,5,48,92,Fail,Pass
49724,10,96,76,Pass,Pass
22563,5,68,79,Fail,Pass
93585,6,60,87,Pass,Pass
90956,3,99,64,Pass,Pass
32943,6,70,58,Pass,Pass
76955,5,49,52,Fail,Pass
39894,7,65,82,Fail,Pass
76538,4,71,39,Pass,Pass
37001,2,46,66,Pass,Pass
59737,5,45,85,Pass,Pass
70790,6,49,48,Pass,Pass
13348,3,100,35,Fail,Pass
66489,8,59,35,Pass,Pass
96627,4,72,35,Fail,Fail
91271,6,44,44,Pass,Pass
42470,3,77,32,Fail,Fail
63112,8,100,51,Fail,Pass
71504,10,62,97,Pass,Pass
43742,5,71,62,Fail,Pass
97940,8,73,84,Fail,Pass
96595,5,88,88,Pass,Pass
60723,8,53,83,Fail,Pass
74609,2,77,53,Pass,Pass
27299,3,61,35,Fail,Fail
80440,9,86,34,Fail,Pass
95255,6,69,63,Pass,Pass
85689,10,88,60,Pass,Pass
79627,10,63,78,Fail,Pass
78060,6,46,93,Pass,Pass
90496,7,65,74,Pass,Pass
39405,1,81,61,Pass,Pass
96717,8,78,47,Pass,Pass
79563,4,65,61,Fail,Pass
77043,7,58,55,Pass,Pass
76403,5,48,67,Fail,Pass
11562,6,60,87,Pass,Pass
16566,5,82,64,Fail,Pass
78521,7,52,30,Pass,Pass
90699,5,85,78,Pass,Pass
77349,4,73,49,Fail,Pass
89959,8,59,55,Fail,Pass
70252,9,85,90,Pass,Pass
59763,5,58,62,Fail,Pass
77322,4,89,95,Fail,Pass
64564,5,51,81,Fail,Pass
36508,8,76,59,Pass,Pass
20243,6,56,39,Fail,Pass
97626,5,75,86,Pass,Pass
29084,9,72,61,Pass,Pass
75353,2,87,91,Fail,Pass
41631,1,55,31,Fail,Fail
93981,4,90,96,Pass,Pass
56110,2,99,74,Pass,Pass
25390,10,89,95,Fail,Pass
31672,1,84,90,Fail,Pass
89439,2,57,79,Fail,Pass
52034,5,61,50,Fail,Pass
10342,1,85,80,Fail,Pass
61712,2,56,40,Pass,Fail
33326,8,66,61,Pass,Pass
63359,2,88,84,Pass,Pass
99291,7,42,99,Pass,Pass
80366,5,54,63,Pass,Pass
63909,10,95,85,Pass,Pass
89851,6,57,43,Pass,Pass
66667,2,51,34,Fail,Fail
76669,2,75,66,Pass,Pass
37791,1,56,67,Fail,Fail
90346,1,58,34,Fail,Fail
40363,8,75,74,Pass,Pass
73849,5,48,78,Pass,Pass
47522,6,68,32,Fail,Pass
43189,3,51,80,Pass,Pass
52655,1,85,34,Pass,Fail
27025,10,66,91,Pass,Pass
58358,4,43,41,Pass,Pass
60431,3,87,100,Fail,Pass
47054,4,51,95,Pass,Pass
40200,10,78,42,Pass,Pass
48589,9,96,86,Pass,Pass
94026,3,40,44,Fail,Fail
98580,8,44,98,Pass,Pass
11011,2,95,54,Pass,Pass
50170,5,80,94,Fail,Pass
72455,2,42,61,Pass,Pass
59283,9,52,48,Fail,Pass
25657,1,83,30,Pass,Fail
67211,8,78,53,Fail,Pass
23052,8,70,57,Fail,Pass
54369,1,81,32,Fail,Fail
21100,2,54,75,Pass,Pass
69300,3,40,81,Pass,Pass
73775,9,44,100,Fail,Pass
93856,4,76,35,Fail,Pass
66200,5,66,56,Fail,Pass
55048,2,54,52,Fail,Fail
38177,6,93,30,Pass,Pass
76485,1,100,48,Fail,Fail
71277,5,65,50,Pass,Pass
74367,2,86,85,Fail,Pass
40800,10,87,76,Fail,Pass
65818,4,92,53,Fail,Pass
54434,3,43,73,Pass,Pass
16495,1,40,81,Fail,Fail
18677,1,86,96,Pass,Pass
92594,5,59,47,Pass,Pass
59734,5,67,81,Pass,Pass
65962,10,57,58,Pass,Pass
27574,4,58,67,Pass,Pass
38576,9,84,95,Fail,Pass
84018,3,40,35,Pass,Fail
15399,7,52,47,Fail,Pass
77636,9,79,79,Pass,Pass
80035,1,73,92,Pass,Pass
74535,4,57,67,Pass,Pass
78413,2,78,49,Fail,Fail
70640,9,63,66,Pass,Pass
29300,5,61,56,Pass,Pass
45446,7,61,50,Fail,Pass
58569,2,45,92,Pass,Pass
97174,10,46,62,Pass,Pass
55121,3,71,46,Fail,Fail
29914,3,54,78,Fail,Pass
37120,1,46,46,Pass,Fail
10988,10,74,66,Fail,Pass
83785,7,92,49,Fail,Pass
65637,9,65,41,Fail,Pass
20943,1,99,56,Fail,Pass
44658,9,78,35,Fail,Pass
90885,5,80,36,Pass,Pass
52920,2,56,42,Fail,Fail
79193,4,85,83,Pass,Pass
50717,6,81,75,Pass,Pass
88151,1,43,91,Fail,Pass
35085,7,64,45,Pass,Pass
21958,7,97,80,Fail,Pass
88083,9,74,37,Fail,Pass
67259,10,88,52,Pass,Pass
41047,10,65,41,Pass,Pass
24698,9,43,31,Fail,Pass
56441,9,89,72,Pass,Pass
67142,2,69,59,Pass,Pass
37233,9,63,44,Pass,Pass
49183,6,83,87,Fail,Pass
63375,3,52,64,Fail,Pass
35936,1,41,58,Fail,Fail
11777,10,72,100,Pass,Pass
79325,3,47,41,Fail,Fail
54621,2,45,31,Fail,Fail
77078,2,56,86,Pass,Pass
47193,9,49,58,Pass,Pass
64630,6,46,43,Pass,Pass
66205,5,64,48,Fail,Pass
51536,8,92,76,Pass,Pass
70125,4,78,80,Pass,Pass
28730,4,57,49,Fail,Pass
57668,1,92,54,Pass,Pass
69880,3,84,58,Fail,Pass
90721,2,95,32,Pass,Pass
59818,3,84,95,Fail,Pass
55580,1,44,80,Pass,Pass
16299,9,89,51,Fail,Pass
31816,7,64,86,Pass,Pass
69704,10,54,76,Pass,Pass
71948,4,44,75,Pass,Pass
88918,4,52,95,Pass,Pass
12827,4,46,99,Pass,Pass
70841,7,94,37,Pass,Pass
53405,5,97,32,Fail,Pass
16117,8,51,53,Fail,Pass
56957,6,42,75,Pass,Pass
47468,7,86,63,Pass,Pass
27156,3,56,30,Pass,Fail
71134,9,50,47,Pass,Pass
42940,5,97,35,Pass,Pass
86082,10,82,83,Fail,Pass
76152,1,48,97,Pass,Pass
26992,5,50,46,Fail,Pass
31658,9,96,71,Pass,Pass
15468,5,62,63,Pass,Pass
80947,9,45,50,Pass,Pass
90055,2,44,46,Fail,Fail
67786,9,70,66,Pass,Pass
27665,3,69,43,Fail,Fail
74452,3,67,77,Fail,Pass
90624,9,78,89,Fail,Pass
15612,4,65,59,Fail,Pass
20919,1,43,42,Pass,Fail
80218,7,67,100,Pass,Pass
97172,3,81,35,Pass,Pass
81700,10,90,71,Pass,Pass
67879,9,40,97,Pass,Pass
72057,3,44,38,Pass,Fail
61058,10,63,95,Pass,Pass
74781,7,40,64,Fail,Pass
32995,4,57,56,Fail,Pass
11870,8,43,88,Fail,Pass
58849,2,75,63,Pass,Pass
85570,7,100,91,Pass,Pass
26789,7,76,44,Pass,Pass
63493,9,58,47,Fail,Pass
40739,5,100,96,Pass,Pass
68234,4,90,41,Pass,Pass
63914,7,74,89,Fail,Pass
12656,5,43,56,Fail,Pass
89671,4,74,46,Fail,Pass
50914,10,92,45,Pass,Pass
32352,8,89,89,Fail,Pass
15444,1,76,78,Fail,Pass
94050,9,68,93,Fail,Pass
15917,5,96,53,Fail,Pass
38484,3,62,84,Pass,Pass
12968,9,57,49,Pass,Pass
41420,1,42,39,Pass,Fail
23654,7,84,42,Fail,Pass
23287,4,54,36,Pass,Pass
41408,9,83,40,Pass,Pass
68766,6,46,46,Pass,Pass
68656,5,84,91,Pass,Pass
57444,7,100,66,Fail,Pass
51174,6,54,64,Pass,Pass
15634,6,82,66,Pass,Pass
62850,5,75,57,Fail,Pass
43918,8,62,100,Pass,Pass
39170,5,54,79,Pass,Pass
93227,6,85,74,Pass,Pass
43777,4,60,54,Fail,Pass
16252,1,40,35,Pass,Fail
82344,6,46,74,Fail,Pass
36402,8,58,59,Fail,Pass
85990,1,95,87,Fail,Pass
72443,1,48,40,Fail,Fail
58955,1,94,56,Fail,Pass
52857,1,91,40,Fail,Fail
15252,6,56,87,Pass,Pass
58262,4,98,85,Pass,Pass
84580,1,82,41,Pass,Pass
34309,8,63,59,Fail,Pass
66191,3,46,44,Pass,Pass
29026,8,58,39,Pass,Pass
64356,4,65,66,Pass,Pass
32769,10,74,42,Pass,Pass
44221,4,51,69,Fail,Pass
21117,7,67,81,Fail,Pass
38633,10,89,78,Fail,Pass
24884,3,77,88,Pass,Pass
71619,10,93,62,Pass,Pass
93501,9,80,80,Fail,Pass
72579,2,62,71,Fail,Pass
87925,8,99,51,Fail,Pass
35399,4,96,37,Fail,Pass
61339,7,60,82,Fail,Pass
26495,5,59,91,Pass,Pass
77285,2,46,47,Fail,Fail
31067,1,52,63,Fail,Fail
21154,6,68,98,Fail,Pass
31817,8,60,66,Pass,Pass
85975,3,83,77,Pass,Pass
50937,4,45,100,Pass,Pass
69834,2,44,86,Fail,Pass
12920,2,60,66,Fail,Pass
99307,1,81,82,Fail,Pass
93088,3,99,73,Pass,Pass
88105,3,67,71,Fail,Pass
11315,5,72,44,Pass,Pass
41783,5,65,94,Pass,Pass
86335,5,54,69,Fail,Pass
85486,7,64,99,Fail,Pass
99607,9,67,51,Fail,Pass
71738,7,60,31,Pass,Pass
67740,1,100,64,Fail,Pass
26247,4,51,100,Fail,Pass
17855,8,58,83,Pass,Pass
77020,9,94,87,Pass,Pass
43986,8,51,100,Pass,Pass
71736,10,100,31,Fail,Pass
17378,2,81,47,Pass,Pass
18404,6,62,55,Fail,Pass
25035,6,71,37,Fail,Pass
55723,6,71,53,Pass,Pass
24307,2,71,44,Fail,Fail
34191,2,46,36,Pass,Fail
70166,3,96,53,Fail,Pass
95323,9,55,55,Fail,Pass
52546,4,49,95,Fail,Pass
75645,10,80,74,Fail,Pass
69720,8,90,70,Pass,Pass
79871,1,53,81,Fail,Pass
60995,4,64,81,Fail,Pass
59985,5,61,78,Pass,Pass
70769,7,58,84,Fail,Pass
38453,1,53,36,Pass,Fail
26763,3,82,51,Fail,Pass
21765,9,83,45,Pass,Pass
11605,9,60,94,Fail,Pass
91956,2,78,83,Fail,Pass
81867,7,88,30,Fail,Pass
11855,10,100,50,Fail,Pass
51429,7,46,69,Fail,Pass
89337,10,81,79,Fail,Pass
11701,10,65,59,Fail,Pass
43105,10,66,82,Fail,Pass
24391,3,48,71,Fail,Pass
55785,1,94,40,Fail,Fail
34081,7,43,50,Pass,Pass
25086,10,73,63,Fail,Pass
39665,5,78,68,Pass,Pass
21866,2,72,50,Fail,Fail
97570,3,96,31,Fail,Fail
87992,2,65,50,Fail,Fail
17546,9,54,59,Fail,Pass
50459,6,98,41,Pass,Pass
38959,3,64,48,Fail,Fail
95003,3,89,34,Pass,Pass
55034,1,90,58,Fail,Pass
50251,8,50,100,Pass,Pass
27381,7,47,62,Fail,Pass
65886,9,100,40,Pass,Pass
41600,5,68,50,Pass,Pass
61565,2,82,80,Pass,Pass
44645,9,40,95,Fail,Pass
36299,2,44,37,Pass,Fail
95704,1,55,75,Pass,Pass
47741,6,50,89,Fail,Pass
29235,10,78,50,Fail,Pass
16503,7,48,42,Pass,Pass
68432,1,55,56,Fail,Fail
80855,3,76,96,Pass,Pass
27522,6,50,34,Pass,Pass
43337,1,97,92,Fail,Pass
63554,10,70,41,Pass,Pass
35973,3,42,72,Pass,Pass
25163,10,92,90,Pass,Pass
87005,3,70,61,Fail,Pass
25827,3,77,40,Fail,Fail
50432,3,97,46,Fail,Pass
58707,3,100,81,Pass,Pass
69427,7,76,64,Pass,Pass
46487,3,71,50,Pass,Pass
33149,6,61,96,Fail,Pass
69394,5,84,72,Fail,Pass
93291,1,65,93,Pass,Pass
87973,7,67,55,Fail,Pass
79199,10,73,36,Pass,Pass
30407,3,64,32,Pass,Pass
25155,8,72,77,Pass,Pass
48445,9,49,35,Fail,Pass
57976,3,44,35,Fail,Fail
24310,3,89,93,Pass,Pass
48708,9,63,100,Fail,Pass
52635,3,71,33,Fail,Fail
88343,6,68,41,Fail,Pass
26522,7,82,57,Pass,Pass
15254,1,61,96,Pass,Pass
82089,1,83,31,Fail,Fail
58064,1,66,53,Fail,Fail
39023,9,76,87,Pass,Pass
77778,8,83,65,Pass,Pass
81927,3,56,63,Pass,Pass
70073,7,67,75,Pass,Pass
87038,6,70,63,Pass,Pass
11798,5,44,100,Pass,Pass
90883,3,79,82,Fail,Pass
56050,8,98,40,Fail,Pass
17669,5,48,51,Fail,Pass
30312,8,88,76,Pass,Pass
74593,9,55,92,Pass,Pass
41306,1,82,30,Pass,Fail
83118,10,69,96,Fail,Pass
91477,4,98,39,Fail,Pass
33786,9,48,39,Fail,Pass
25782,6,61,32,Pass,Pass
49511,2,46,39,Pass,Fail
16774,6,100,91,Pass,Pass
21070,10,80,74,Fail,Pass
17506,4,50,54,Pass,Pass
95372,1,43,85,Pass,Pass
31396,3,64,100,Fail,Pass
88187,9,87,94,Fail,Pass
18390,5,82,80,Pass,Pass
86192,4,84,35,Pass,Pass
23766,7,70,81,Pass,Pass
78667,3,97,89,Pass,Pass
82211,6,62,76,Pass,Pass
10353,9,78,97,Pass,Pass
57553,9,85,71,Fail,Pass
65560,2,74,85,Fail,Pass
98442,4,59,72,Fail,Pass
68254,4,45,79,Fail,Pass
28824,8,66,98,Pass,Pass
99369,6,60,41,Pass,Pass
46480,1,57,65,Pass,Pass
89175,4,85,46,Fail,Pass
86101,1,43,49,Pass,Fail
56857,1,72,75,Pass,Pass
53891,6,81,94,Pass,Pass
97371,4,76,32,Pass,Pass
79480,5,82,94,Fail,Pass
99151,2,41,59,Pass,Pass
91365,5,49,98,Pass,Pass
68513,1,92,98,Pass,Pass
60956,1,66,52,Pass,Pass
32277,10,47,70,Fail,Pass
16591,8,70,40,Pass,Pass
85102,3,76,34,Fail,Fail
32478,9,69,89,Fail,Pass
83704,10,75,40,Fail,Pass
32102,1,47,96,Fail,Pass
62447,5,70,80,Pass,Pass
78710,4,93,57,Fail,Pass
87499,5,54,83,Pass,Pass
94858,1,97,83,Fail,Pass
23273,2,91,49,Pass,Pass
75513,4,54,55,Fail,Pass
23653,9,71,77,Pass,Pass
57182,3,88,30,Fail,Fail
41425,4,52,51,Pass,Pass
55692,9,40,65,Pass,Pass
77377,1,50,84,Pass,Pass
13151,6,55,91,Pass,Pass
51609,9,98,48,Pass,Pass
59806,8,69,53,Fail,Pass
76149,3,92,59,Fail,Pass
17224,7,50,31,Pass,Pass
66892,7,49,33,Pass,Pass
75056,1,83,57,Pass,Pass
89673,3,81,35,Fail,Fail
98879,8,47,93,Fail,Pass
85619,1,74,35,Fail,Fail
97490,2,61,97,Pass,Pass
66748,3,43,90,Pass,Pass
56616,1,100,58,Fail,Pass
62571,6,54,98,Fail,Pass
98690,2,53,58,Fail,Fail
35011,7,60,76,Pass,Pass
23424,3,63,85,Fail,Pass
69307,9,61,49,Fail,Pass
79583,5,76,76,Fail,Pass
93010,8,92,47,Pass,Pass
73869,1,97,74,Fail,Pass
17817,2,73,40,Pass,Pass
53848,10,86,72,Pass,Pass
15715,4,91,63,Pass,Pass
46536,2,99,94,Fail,Pass
69926,2,59,31,Pass,Fail
54076,10,44,51,Fail,Pass
32199,4,54,62,Fail,Pass
86657,9,56,67,Pass,Pass
24531,3,99,76,Pass,Pass
87965,8,96,98,Pass,Pass
54001,1,83,83,Pass,Pass
53577,1,50,93,Fail,Pass
44461,1,84,83,Pass,Pass
25971,6,52,72,Pass,Pass
56516,7,46,94,Fail,Pass
79602,1,65,96,Pass,Pass
63589,3,44,57,Fail,Fail
59048,9,43,64,Fail,Pass
92362,4,100,82,Pass,Pass
97836,10,62,44,Pass,Pass
65622,9,66,55,Fail,Pass
43448,2,87,39,Fail,Fail
94363,2,73,59,Fail,Pass
29474,10,56,61,Pass,Pass
79939,2,62,77,Pass,Pass
65729,8,69,51,Pass,Pass
97052,2,77,56,Pass,Pass
40505,8,43,46,Pass,Pass
43753,5,75,91,Pass,Pass
71626,9,65,50,Pass,Pass
66227,9,81,100,Pass,Pass
63669,1,88,43,Pass,Pass
16379,2,77,64,Pass,Pass
81864,7,51,52,Pass,Pass
48841,8,43,61,Fail,Pass
40994,3,100,75,Fail,Pass
72037,4,77,42,Fail,Pass
49540,5,89,67,Fail,Pass
99781,2,57,77,Pass,Pass
49789,6,63,66,Fail,Pass
20399,10,50,31,Fail,Pass
49297,7,90,34,Pass,Pass
67390,1,57,57,Pass,Pass
20946,8,89,98,Pass,Pass
69012,8,94,55,Fail,Pass
16995,4,58,53,Fail,Pass
96098,10,97,35,Fail,Pass
60429,1,70,58,Pass,Pass
66723,5,55,61,Pass,Pass
20434,10,53,64,Fail,Pass
58563,1,58,54,Pass,Fail
79524,9,45,32,Fail,Pass
36373,5,73,71,Pass,Pass
54876,9,72,45,Fail,Pass
90550,8,52,33,Fail,Pass
88429,9,56,58,Fail,Pass
10210,7,75,62,Pass,Pass
10481,6,49,56,Pass,Pass
95731,8,51,93,Fail,Pass
36032,4,77,83,Fail,Pass
72438,10,68,81,Fail,Pass
52155,10,76,34,Pass,Pass
95857,1,75,61,Pass,Pass
81613,10,77,99,Pass,Pass
39568,1,57,84,Fail,Pass
33952,7,93,83,Pass,Pass
94515,4,57,51,Fail,Pass
56045,6,89,45,Pass,Pass
17762,7,85,99,Fail,Pass
49232,5,90,93,Pass,Pass
28159,8,69,33,Fail,Pass
75511,8,57,32,Fail,Pass
39734,2,58,32,Pass,Fail
10266,10,56,67,Pass,Pass
41236,1,95,50,Pass,Pass
24869,6,66,47,Fail,Pass
10367,5,47,87,Pass,Pass
71701,6,41,36,Fail,Pass
19330,1,49,35,Fail,Fail
40002,7,47,85,Fail,Pass
73423,9,44,79,Fail,Pass
59300,2,92,73,Pass,Pass
16823,4,51,46,Pass,Pass
37287,10,71,88,Pass,Pass
17558,3,63,50,Fail,Fail
10629,6,97,34,Fail,Pass
46284,7,76,32,Pass,Pass
77097,8,97,84,Pass,Pass
45582,6,56,52,Fail,Pass
55389,2,86,78,Pass,Pass
91602,1,93,82,Pass,Pass
86592,2,74,38,Fail,Fail
15007,10,89,71,Pass,Pass
91610,3,85,56,Fail,Pass
61584,2,71,31,Pass,Fail
47810,2,71,57,Fail,Fail
51284,4,80,40,Pass,Pass
10068,10,53,48,Fail,Pass
